email_id,sender_domain,timestamp,Type,Area,Sub Area,Child Sub Area,email_body
email_392,business.org,3/20/21 16:53,Service Request,Credit Cards,Apply for Credit Cards,N/A,"Subject: Follow-up on service request — Apply for Credit Cards

Hey,

I'm following up on Apply for Credit Cards.
I was told this would be fixed, but I haven't heard back.
This is urgent.
Not sure what else you need.


— Sent from my phone"
email_97,anothercorp.net,10/3/21 16:41,Complaint,Union Voice Assistant (UVA),Fund Transfer,Transaction Not Initiated by Me (Disable Skill),"Subject: Issue with Fund Transfer – Transaction Not Initiated by Me (Disable Skill) (Complaint)

Hi there,

I need help with Fund Transfer in Union Voice Assistant (UVA) (specifically: Transaction Not Initiated by Me (Disable Skill)).
I was told this would be fixed, but I haven't heard back.
This is urgent.
I don't have the docs handy.


Sincerely"
email_541,client.com,3/26/21 5:03,Complaint,KV fee related,Amount debited but Txn not successful,N/A,"Subject: Complaint: Help with Amount debited but Txn not successful (KV fee related)

Hi there,

I'm reaching out about Amount debited but Txn not successful under KV fee related.
I got an error and couldn't complete what I was doing.


Sincerely"
email_312,client.com,11/8/21 11:17,Complaint,Suggessions/Issues,Administration issues,N/A,"Subject: Complaint: Administration issues

Hi there,

I'm following up on Administration issues.
I was told this would be fixed, but I haven't heard back.


Best"
email_727,client.com,10/12/21 5:12,Complaint,Suggessions/Issues,Leased Branch premises,Payment issues,"Subject: Complaint: Help with Leased Branch premises – Payment issues (Suggessions/Issues)

Hi team,

I'm reaching out about Leased Branch premises under Suggessions/Issues (specifically: Payment issues).
I got an error and couldn't complete what I was doing.


— Sent from my phone"
email_479,client.com,4/16/21 20:20,Service Request,NRI Customers,Conversion of Account,Non-Resident to Resident,"Subject: Need assistance: Conversion of Account – Non-Resident to Resident

Hi team,

I'm following up on Conversion of Account (specifically: Non-Resident to Resident).
I was told this would be fixed, but I haven't heard back.
I don't have the docs handy.


— Sent from my phone"
email_262,client.com,10/28/21 5:49,Complaint,Suggessions/Issues,Amount sent to Union Bank of India account,Chargeback raised by sender Bank,"Subject: Need assistance: Amount sent to Union Bank of India account – Chargeback raised by sender Bank

This is regarding my complaint for Amount sent to Union Bank of India account (Suggessions/Issues).
It started a few days ago and hasn't been resolved.
Let me know if you need anything else.


Thanks"
email_97,anothercorp.net,10/3/21 16:41,Complaint,Union Voice Assistant (UVA),Fund Transfer,Transaction Not Initiated by Me (Disable Skill),"Subject: Issue with Fund Transfer – Transaction Not Initiated by Me (Disable Skill) (Complaint)

Hi there,

I need help with Fund Transfer in Union Voice Assistant (UVA) (specifically: Transaction Not Initiated by Me (Disable Skill)).
I was told this would be fixed, but I haven't heard back.
This is urgent.
I don't have the docs handy.


Sincerely"
email_397,client.com,4/20/21 6:35,Complaint,Suggessions/Issues,Cheque dishonoured,Issued to Union Bank customer,"Subject: Issue with Cheque dishonoured – Issued to Union Bank customer (Complaint)

To whom it may concern,

I'm raising a complaint about Cheque dishonoured in Suggessions/Issues (specifically: Issued to Union Bank customer).
I don't have the exact date/time right now.
Need this fixed now.
Not sure what else you need.


Best"
email_148,anothercorp.net,11/7/21 23:39,Service Request,Credit Cards,Excess Amount Paid or Double Credit refund,REFUND,"Subject: Service Request: Help with Excess Amount Paid or Double Credit refund – REFUND (Credit Cards)

Hello,

I'm reaching out about Excess Amount Paid or Double Credit refund under Credit Cards (specifically: REFUND).
I tried the usual steps but the problem persists.
I already shared some details before.


Sincerely"
email_640,anothercorp.net,8/6/21 0:24,Service Request,Credit Cards,Date of NPA,Customer wants to know the date of NPA,"Subject: Issue with Date of NPA – Customer wants to know the date of NPA (Service Request)

Hi there,

I'm following up on Date of NPA (specifically: Customer wants to know the date of NPA).
I got an error and couldn't complete what I was doing.


Regards"
email_456,client.com,7/8/21 8:55,Service Request,NRI Customers,KYC updation,Email ID Update,"Subject: Follow-up on service request — KYC updation – Email ID Update

Hi team,

I need help with KYC updation in NRI Customers (specifically: Email ID Update).
Please process this request and let me know what you need from me.


Sincerely"
email_202,business.org,10/5/21 22:08,Complaint,Credit Cards,Statements not received in mail,Statements not received in mail,"Subject: Need assistance: Statements not received in mail – Statements not received in mail

Hey,

I'm following up on Statements not received in mail (specifically: Statements not received in mail).
I got an error and couldn't complete what I was doing.


Regards"
email_277,anothercorp.net,1/3/21 23:10,Complaint,Credit Cards,Unable to view Rupay Credit Cards to Add to BHIM UPI App.,Unable to view Rupay Credit Cards to Add to BHIM UPI App.,"Subject: Issue with Unable to view Rupay Credit Cards to Add to BHIM UPI App. – Unable to view Rupay Credit Cards to Add to BHIM UPI App. (Complaint)

Hi there,

I'm following up on Unable to view Rupay Credit Cards to Add to BHIM UPI App. (specifically: Unable to view Rupay Credit Cards to Add to BHIM UPI App.).
I tried the usual steps but the problem persists.
I don't have the docs handy.


— Sent from my phone"
email_922,business.org,2/18/21 2:10,Service Request,Credit Cards,Hotlisting of Card,N/A,"Subject: Issue with Hotlisting of Card (Service Request)

Hi there,

I need help with Hotlisting of Card in Credit Cards.
Please process this request and let me know what you need from me.
Need this fixed now.


Best"
email_291,client.com,6/11/21 23:15,Complaint,Credit Cards,Transaction declined,Overseas,"Subject: Need assistance: Transaction declined – Overseas

Hi team,

I'm following up on Transaction declined (specifically: Overseas).
I got an error and couldn't complete what I was doing.
ASAP please.


Regards"
email_706,client.com,3/19/21 10:24,Query,NRI Customers,Unsuspension of customer id,N/A,"Subject: Follow-up on query — Unsuspension of customer id

Hello,

I need help with Unsuspension of customer id in NRI Customers.
I tried the usual steps but the problem persists.


Sincerely"
email_659,client.com,3/9/21 14:46,Service Request,NRI Customers,Conversion of Account,Resident to Non-Resident,"Subject: Need assistance: Conversion of Account – Resident to Non-Resident

Hi there,

I need help with Conversion of Account in NRI Customers (specifically: Resident to Non-Resident).
I tried the usual steps but the problem persists.
ASAP please.


Cheers"
email_896,business.org,5/4/21 20:27,Service request,CASA,Acceptance of Hold/Lien removal request,Current Account,"Subject: Follow-up on service request — Acceptance of Hold/Lien removal request – Current Account

Hi there,

I need help with Acceptance of Hold/Lien removal request in CASA (specifically: Current Account).
I got an error and couldn't complete what I was doing.
Let me know if you need anything else.


Thanks"
email_127,anothercorp.net,7/23/21 0:04,Service request,CASA,Update KYC,N/A,"Subject: Need assistance: Update KYC

Hello,

I'm following up on Update KYC.
It started a few days ago and hasn't been resolved.


Sincerely"
email_814,anothercorp.net,4/3/21 3:20,Service Request,Credit Cards,"Real, O/s & Suit filed amount",Amount due for suit filed cards,"Subject: Follow-up on service request — Real, O/s & Suit filed amount – Amount due for suit filed cards

I need help with Real, O/s & Suit filed amount in Credit Cards (specifically: Amount due for suit filed cards).
I don't have the exact date/time right now.
Need this fixed now.
Let me know if you need anything else.


Thanks"
email_620,business.org,1/7/21 1:14,Service request,CASA,Account Type Change Request,BSBDA/BSBDS to SBGEN,"Subject: Need assistance: Account Type Change Request – BSBDA/BSBDS to SBGEN

Hi there,

I'm reaching out about Account Type Change Request under CASA (specifically: BSBDA/BSBDS to SBGEN).
It started a few days ago and hasn't been resolved.
Not sure what else you need.


Sincerely"
email_433,client.com,6/5/21 21:48,Query,NRI Customers,Fixed Deposit Closure,N/A,"Subject: Question about Fixed Deposit Closure in NRI Customers

Hey,

This is regarding my query for Fixed Deposit Closure (NRI Customers).
It started a few days ago and hasn't been resolved.


— Sent from my phone"
email_620,business.org,1/7/21 1:14,Service request,CASA,Account Type Change Request,BSBDA/BSBDS to SBGEN,"Subject: Need assistance: Account Type Change Request – BSBDA/BSBDS to SBGEN

Hi there,

I'm reaching out about Account Type Change Request under CASA (specifically: BSBDA/BSBDS to SBGEN).
It started a few days ago and hasn't been resolved.
Not sure what else you need.


Sincerely"
email_194,anothercorp.net,8/20/21 7:49,Query,NRI Customers,Addition/Deletion of Nominee Details,N/A,"Subject: Issue with Addition/Deletion of Nominee Details (Query)

To whom it may concern,

I need help with Addition/Deletion of Nominee Details in NRI Customers.
Can you clarify the process and timelines?
Let me know if you need anything else.


Thanks"
email_291,client.com,6/11/21 23:15,Complaint,Credit Cards,Transaction declined,Overseas,"Subject: Need assistance: Transaction declined – Overseas

Hi team,

I'm following up on Transaction declined (specifically: Overseas).
I got an error and couldn't complete what I was doing.
ASAP please.


Regards"
email_354,anothercorp.net,7/1/21 8:59,Service Request,Credit Cards,Card conversion,Convert card to Rupay Select or Visa Signature,"Subject: Service Request: Help with Card conversion – Convert card to Rupay Select or Visa Signature (Credit Cards)

Hi there,

This is regarding my service request for Card conversion (Credit Cards).
I don't have the exact date/time right now.
I don't have the docs handy.


Regards"
email_423,business.org,9/3/21 3:08,Query,NRI Customers,Interest Rates query,Query for Interest Rates query for NRE/NRO Term Deposit,"Subject: Need assistance: Interest Rates query – Query for Interest Rates query for NRE/NRO Term Deposit

Hi team,

I'm reaching out about Interest Rates query under NRI Customers (specifically: Query for Interest Rates query for NRE/NRO Term Deposit).
Can you clarify the process and timelines?
I already shared some details before.


Best"
